발생시간,발생지역,검토상태,쓰나미여부,영향도,데이터유형,규모,지역,경도,위도,진원깊이,발생일시,cluster,cluster_4,c
1607561496049,central East Pacific Rise,reviewed,0,312,earthquake,4.5,central East Pacific Rise,-106.7784,-6.0168,10.0,2020-12-10 00:51:36.049000+00:00,0,0,red
1659587233774,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,142.4326,32.5008,10.0,2022-08-04 04:27:13.774000+00:00,0,0,red
1614452365296,"5 km SSE of Point MacKenzie, Alaska",reviewed,1,1142,earthquake,5.3, Alaska,-149.9334,61.319,46.0,2021-02-27 18:59:25.296000+00:00,2,2,green
1631466189662,"160 km S of False Pass, Alaska",reviewed,0,340,earthquake,4.7, Alaska,-163.5638,53.4125,10.0,2021-09-12 17:03:09.662000+00:00,0,0,red
1603153564134,"114 km SSE of Sand Point, Alaska",reviewed,0,246,earthquake,4.0, Alaska,-159.6259,54.444,26.93,2020-10-20 00:26:04.134000+00:00,0,0,red
1679449601453,"102 km S of Yudomari, Japan",reviewed,0,326,earthquake,4.6, Japan,130.4585,29.3124,35.0,2023-03-22 01:46:41.453000+00:00,0,3,pink
1655015791593,"123 km E of Georgetown, Saint Helena",reviewed,0,354,earthquake,4.8, Saint Helena,-13.2976,-7.8021,10.0,2022-06-12 06:36:31.593000+00:00,0,0,red
1629751742573,"109 km W of Constitución, Chile",reviewed,0,298,earthquake,4.4, Chile,-73.5913,-35.5213,10.0,2021-08-23 20:49:02.573000+00:00,0,0,red
1628980035798,South Sandwich Islands region,reviewed,0,369,earthquake,4.9,South Sandwich Islands region,-25.2326,-59.2135,36.39,2021-08-14 22:27:15.798000+00:00,2,3,pink
1663194840347,"125 km SSE of Sand Point, Alaska",reviewed,0,158,earthquake,3.2, Alaska,-159.9798,54.2544,10.0,2022-09-14 22:34:00.347000+00:00,1,1,blue
1579698549378,"238 km WSW of Adak, Alaska",reviewed,0,271,earthquake,4.2, Alaska,-179.8659,51.1554,35.0,2020-01-22 13:09:09.378000+00:00,0,3,pink
1627591322344,"136 km SE of Perryville, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-157.8532,54.9273,25.0,2021-07-29 20:42:02.344000+00:00,1,1,blue
1656706392424,"24 km NNW of Zangguy, China",reviewed,0,385,earthquake,5.0, China,78.6539,37.4844,10.0,2022-07-01 20:13:12.424000+00:00,2,2,green
1601616594663,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,271,earthquake,4.2, Aleutian Islands,178.9662,51.1786,26.16,2020-10-02 05:29:54.663000+00:00,0,0,red
1589755282333,"60 km SW of El Cobre, Cuba",reviewed,0,298,earthquake,4.4, Cuba,-76.4103,19.7171,10.0,2020-05-17 22:41:22.333000+00:00,0,0,red
1685867695761,Alaska Peninsula,reviewed,0,148,earthquake,3.1,Alaska Peninsula,-155.1472,58.2496,3.0,2023-06-04 08:34:55.761000+00:00,1,1,blue
1660178733112,"193 km NE of Neiafu, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-172.7256,-17.3769,10.0,2022-08-11 00:45:33.112000+00:00,0,0,red
1616026625186,"26 km NE of Bejaïa, Algeria",reviewed,0,396,earthquake,5.0, Algeria,5.3143,36.9107,10.0,2021-03-18 00:17:05.186000+00:00,2,2,green
1638965564807,off the coast of Oregon,reviewed,0,298,earthquake,4.4,off the coast of Oregon,-129.5402,44.2085,10.0,2021-12-08 12:12:44.807000+00:00,0,0,red
1615452797751,"9 km NNE of Vogar, Iceland",reviewed,0,298,earthquake,4.4, Iceland,-22.2995,64.0614,10.0,2021-03-11 08:53:17.751000+00:00,0,0,red
1654939892923,"163 km S of Tondano, Indonesia",reviewed,0,312,earthquake,4.5, Indonesia,124.9705,-0.1684,63.27,2022-06-11 09:31:32.923000+00:00,0,3,pink
1638958001551,off the coast of Oregon,reviewed,0,234,earthquake,3.9,off the coast of Oregon,-129.3206,44.3516,10.0,2021-12-08 10:06:41.551000+00:00,1,0,red
1652801646955,"73 km S of Koshima, Japan",reviewed,0,369,earthquake,4.9, Japan,130.663,29.5768,10.0,2022-05-17 15:34:06.955000+00:00,2,2,green
1602703161749,"27 km ENE of Moyobamba, Peru",reviewed,0,326,earthquake,4.6, Peru,-76.7347,-5.9511,10.94,2020-10-14 19:19:21.749000+00:00,0,0,red
1679376074659,"14 km SSE of Bantacan, Philippines",reviewed,0,298,earthquake,4.4, Philippines,126.1938,7.4874,10.105,2023-03-21 05:21:14.659000+00:00,0,0,red
1643053293450,"86 km N of Cruz Bay, U.S. Virgin Islands",reviewed,0,171,earthquake,3.33, U.S. Virgin Islands,-64.6351,19.0971,9.0,2022-01-24 19:41:33.450000+00:00,1,1,blue
1631750769516,Kermadec Islands region,reviewed,0,385,earthquake,5.0,Kermadec Islands region,-177.5114,-28.0051,20.68,2021-09-16 00:06:09.516000+00:00,2,2,green
1628999917250,South Sandwich Islands region,reviewed,0,340,earthquake,4.7,South Sandwich Islands region,-25.0959,-58.6615,35.0,2021-08-15 03:58:37.250000+00:00,0,3,pink
1623704731936,"29 km SW of Montecristi, Ecuador",reviewed,0,370,earthquake,4.9, Ecuador,-80.8752,-1.192,10.0,2021-06-14 21:05:31.936000+00:00,2,2,green
1616800218539,southeast Indian Ridge,reviewed,0,369,earthquake,4.9,southeast Indian Ridge,113.0345,-50.3184,10.0,2021-03-26 23:10:18.539000+00:00,2,2,green
1636176727071,"28 km SW of Suai, Timor Leste",reviewed,0,271,earthquake,4.2, Timor Leste,125.0703,-9.495,10.0,2021-11-06 05:32:07.071000+00:00,0,0,red
1646616852907,"99 km ESE of Ishinomaki, Japan",reviewed,0,298,earthquake,4.4, Japan,142.285,37.9615,19.65,2022-03-07 01:34:12.907000+00:00,0,0,red
1654208538584,"93 km W of Masachapa, Nicaragua",reviewed,0,284,earthquake,4.3, Nicaragua,-87.3567,11.6479,39.88,2022-06-02 22:22:18.584000+00:00,0,3,pink
1590212572266,"121 km SW of Merizo Village, Guam",reviewed,0,340,earthquake,4.7, Guam,143.9311,12.4401,19.42,2020-05-23 05:42:52.266000+00:00,0,0,red
1629640537289,South Sandwich Islands region,reviewed,0,369,earthquake,4.9,South Sandwich Islands region,-25.5342,-58.3678,51.49,2021-08-22 13:55:37.289000+00:00,2,3,pink
1605925645577,Easter Island region,reviewed,0,354,earthquake,4.8,Easter Island region,-111.8982,-28.8792,10.0,2020-11-21 02:27:25.577000+00:00,0,0,red
1679138965084,"48 km NW of Novobod, Tajikistan",reviewed,0,284,earthquake,4.3, Tajikistan,69.8053,39.3552,10.0,2023-03-18 11:29:25.084000+00:00,0,0,red
1673536579934,"201 km S of ‘Ohonua, Tonga",reviewed,0,298,earthquake,4.4, Tonga,-174.8672,-23.1518,10.0,2023-01-12 15:16:19.934000+00:00,0,0,red
1600150020623,"3 km ENE of Itako, Japan",reviewed,0,326,earthquake,4.6, Japan,140.5827,35.9422,41.81,2020-09-15 06:07:00.623000+00:00,0,3,pink
1629954962935,South Sandwich Islands region,reviewed,0,385,earthquake,5.0,South Sandwich Islands region,-25.2188,-58.8559,35.0,2021-08-26 05:16:02.935000+00:00,2,2,green
1590563845207,"92 km WNW of Port-Vila, Vanuatu",reviewed,0,259,earthquake,4.1, Vanuatu,167.5549,-17.3225,10.0,2020-05-27 07:17:25.207000+00:00,0,0,red
1677340997437,"89 km NE of Hengchun, Taiwan",reviewed,0,326,earthquake,4.6, Taiwan,121.4044,22.5275,10.0,2023-02-25 16:03:17.437000+00:00,0,0,red
1638003703506,"110 km SE of Lata, Solomon Islands",reviewed,0,259,earthquake,4.1, Solomon Islands,166.4575,-11.4842,35.0,2021-11-27 09:01:43.506000+00:00,0,3,pink
1629680192032,South Sandwich Islands region,reviewed,0,400,earthquake,5.1,South Sandwich Islands region,-23.5723,-58.3013,10.0,2021-08-23 00:56:32.032000+00:00,2,2,green
1618795375857,southeast of Easter Island,reviewed,0,312,earthquake,4.5,southeast of Easter Island,-90.3658,-41.201,10.0,2021-04-19 01:22:55.857000+00:00,0,0,red
1601514324390,"3km E of Westmorland, CA",reviewed,0,161,earthquake,3.23,California,-115.585,33.0426667,6.99,2020-10-01 01:05:24.390000+00:00,1,1,blue
1668882104351,Carlsberg Ridge,reviewed,0,298,earthquake,4.4,Carlsberg Ridge,67.3686,2.1292,10.0,2022-11-19 18:21:44.351000+00:00,0,0,red
1645339173911,"73 km SW of Yonakuni, Japan",reviewed,0,340,earthquake,4.7, Japan,122.5545,23.9452,10.0,2022-02-20 06:39:33.911000+00:00,0,0,red
1588978398063,"11 km WSW of Aloleng, Philippines",reviewed,0,312,earthquake,4.5, Philippines,119.6823,16.1041,35.0,2020-05-08 22:53:18.063000+00:00,0,3,pink
1631264100002,southern East Pacific Rise,reviewed,0,326,earthquake,4.6,southern East Pacific Rise,-108.7601,-34.7983,10.0,2021-09-10 08:55:00.002000+00:00,0,0,red
1582327016920,"7 km ESE of La Parguera, Puerto Rico",reviewed,0,188,earthquake,3.49, Puerto Rico,-66.9841,17.9375,5.0,2020-02-21 23:16:56.920000+00:00,1,1,blue
1649497525670,"15 km SSE of Caniço, Portugal",reviewed,0,298,earthquake,4.4, Portugal,-16.7904,32.5125,16.8,2022-04-09 09:45:25.670000+00:00,0,0,red
1629915820561,South Sandwich Islands region,reviewed,0,312,earthquake,4.5,South Sandwich Islands region,-25.26,-59.2944,35.0,2021-08-25 18:23:40.561000+00:00,0,3,pink
1621059214513,"45 km NW of Metah?ra, Ethiopia",reviewed,0,246,earthquake,4.0, Ethiopia,39.6144,9.1826,10.0,2021-05-15 06:13:34.513000+00:00,0,0,red
1580923342970,"4 km SW of Indios, Puerto Rico",reviewed,0,200,earthquake,3.51, Puerto Rico,-66.8483,17.9646,14.0,2020-02-05 17:22:22.970000+00:00,1,1,blue
1667965045258,"Kyushu, Japan",reviewed,0,312,earthquake,4.5, Japan,131.827,31.6492,35.0,2022-11-09 03:37:25.258000+00:00,0,3,pink
1589676657084,"106 km SSW of Merizo Village, Guam",reviewed,0,312,earthquake,4.5, Guam,144.1816,12.4283,29.95,2020-05-17 00:50:57.084000+00:00,0,3,pink
1589885016223,"113 km S of Néa Anatolí, Greece",reviewed,0,271,earthquake,4.2, Greece,25.5154,33.9892,10.0,2020-05-19 10:43:36.223000+00:00,0,0,red
1629719151000,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-23.8814,-60.3628,10.0,2021-08-23 11:45:51+00:00,0,0,red
1676809385601,"Fox Islands, Aleutian Islands, Alaska",reviewed,0,158,earthquake,3.2, Aleutian Islands,-169.3276,52.0409,10.0,2023-02-19 12:23:05.601000+00:00,1,1,blue
1620435874840,"58 km SE of Yujing, Taiwan",reviewed,0,284,earthquake,4.3, Taiwan,120.9061,22.7907,10.0,2021-05-08 01:04:34.840000+00:00,0,0,red
1679780144331,"128 km SE of Akutan, Alaska",reviewed,0,178,earthquake,3.4, Alaska,-164.5645,53.2251,35.0,2023-03-25 21:35:44.331000+00:00,1,1,blue
1661688642456,"181 km SE of Vilyuchinsk, Russia",reviewed,0,271,earthquake,4.2, Russia,160.1218,51.6895,10.0,2022-08-28 12:10:42.456000+00:00,0,0,red
1588293440130,"6 km S of Ponce, Puerto Rico",reviewed,0,143,earthquake,3.02, Puerto Rico,-66.6148,17.9546,5.0,2020-05-01 00:37:20.130000+00:00,1,1,blue
1581374810831,"73 km ESE of Karpathos, Greece",reviewed,0,370,earthquake,4.9, Greece,27.9103,35.1684,10.0,2020-02-10 22:46:50.831000+00:00,2,2,green
1630326601842,South Sandwich Islands region,reviewed,0,298,earthquake,4.4,South Sandwich Islands region,-25.358,-57.7242,35.0,2021-08-30 12:30:01.842000+00:00,0,3,pink
1613026348131,southeast of the Loyalty Islands,reviewed,0,554,earthquake,6.0,southeast of the Loyalty Islands,171.8122,-23.3358,10.56,2021-02-11 06:52:28.131000+00:00,2,2,green
1642655141858,Southwest Indian Ridge,reviewed,0,298,earthquake,4.4,Southwest Indian Ridge,57.634,-31.8822,10.0,2022-01-20 05:05:41.858000+00:00,0,0,red
1627497860230,"2 km SSW of Guánica, Puerto Rico",reviewed,0,148,earthquake,3.1, Puerto Rico,-66.9205,17.9503,10.0,2021-07-28 18:44:20.230000+00:00,1,1,blue
1581111431945,Macquarie Island region,reviewed,0,354,earthquake,4.8,Macquarie Island region,158.9186,-55.1558,10.0,2020-02-07 21:37:11.945000+00:00,0,0,red
1653568876430,"9 km WSW of Culebra, Puerto Rico",reviewed,0,151,earthquake,3.13, Puerto Rico,-65.3768333333333,18.2636666666667,18.69,2022-05-26 12:41:16.430000+00:00,1,1,blue
1585917577040,"1 km N of Guayanilla, Puerto Rico",reviewed,0,150,earthquake,3.12, Puerto Rico,-66.7898,18.0338,12.0,2020-04-03 12:39:37.040000+00:00,1,1,blue
1584958075600,"33km W of Petrolia, CA",reviewed,0,188,earthquake,3.49,California,-124.672,40.3091667,16.11,2020-03-23 10:07:55.600000+00:00,1,1,blue
1687280877298,"280 km SSW of ‘Ohonua, Tonga",reviewed,0,385,earthquake,5.0, Tonga,-175.8594,-23.7361,10.0,2023-06-20 17:07:57.298000+00:00,2,2,green
1637164565630,"4 km SW of Indios, Puerto Rico",reviewed,0,177,earthquake,3.39, Puerto Rico,-66.846,17.9606,14.0,2021-11-17 15:56:05.630000+00:00,1,1,blue
1588727771342,"67 km E of Namie, Japan",reviewed,0,340,earthquake,4.7, Japan,141.7648,37.4606,36.91,2020-05-06 01:16:11.342000+00:00,0,3,pink
1668989143378,"52 km SSW of Whites City, New Mexico",reviewed,0,158,earthquake,3.2, New Mexico,-104.5270042,31.72073247,5.977319336,2022-11-21 00:05:43.378000+00:00,1,1,blue
1687581070829,Mariana Islands region,reviewed,0,326,earthquake,4.6,Mariana Islands region,147.4039,14.8953,10.0,2023-06-24 04:31:10.829000+00:00,0,0,red
1594840623807,"Bonin Islands, Japan region",reviewed,0,312,earthquake,4.5, Japan region,142.4796,28.5386,10.0,2020-07-15 19:17:03.807000+00:00,0,0,red
1604369222292,"219 km S of Sand Point, Alaska",reviewed,0,168,earthquake,3.3, Alaska,-160.0235,53.3874,10.0,2020-11-03 02:07:02.292000+00:00,1,1,blue
1612287246344,"76 km NNE of Skardu, Pakistan",reviewed,0,246,earthquake,4.0, Pakistan,75.937,35.9392,23.36,2021-02-02 17:34:06.344000+00:00,0,0,red
1643952805422,"204 km SSW of Akhiok, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-154.8799,55.1485,12.0,2022-02-04 05:33:25.422000+00:00,1,0,red
1610460220800,"10 km SSE of Indios, Puerto Rico",reviewed,0,150,earthquake,3.12, Puerto Rico,-66.79,17.9053,6.0,2021-01-12 14:03:40.800000+00:00,1,1,blue
1641998289439,"119 km ESE of Akutan, Alaska",reviewed,0,148,earthquake,3.1, Alaska,-164.0316,53.8117,27.22,2022-01-12 14:38:09.439000+00:00,1,1,blue
1588828543183,"64 km S of Shungnak, Alaska",reviewed,0,199,earthquake,3.6, Alaska,-157.2149,66.3126,7.9,2020-05-07 05:15:43.183000+00:00,1,1,blue
1642320435267,"205 km WSW of Attu Station, Alaska",reviewed,0,246,earthquake,4.0, Alaska,170.5316,51.9608,10.0,2022-01-16 08:07:15.267000+00:00,0,0,red
1639472252973,"119 km NNW of Maumere, Indonesia",reviewed,0,259,earthquake,4.1, Indonesia,121.6814,-7.6744,10.0,2021-12-14 08:57:32.973000+00:00,0,0,red
1600734113691,"94 km SW of Merizo Village, Guam",reviewed,0,369,earthquake,4.9, Guam,143.9645,12.7624,10.0,2020-09-22 00:21:53.691000+00:00,2,2,green
1682273442773,"37 km ESE of Chubek, Tajikistan",reviewed,0,298,earthquake,4.4, Tajikistan,70.0889,37.4639,9.759,2023-04-23 18:10:42.773000+00:00,0,0,red
1680787215373,"9 km NNE of Masbate, Philippines",reviewed,0,312,earthquake,4.5, Philippines,123.6649,12.4445,10.0,2023-04-06 13:20:15.373000+00:00,0,0,red
1590037256886,"29 km SE of Mina, Nevada",reviewed,0,148,earthquake,3.1, Nevada,-117.8896,38.1848,6.6,2020-05-21 05:00:56.886000+00:00,1,1,blue
1598568913366,"299 km ENE of Alotau, Papua New Guinea",reviewed,0,354,earthquake,4.8, Papua New Guinea,152.7444,-8.8345,10.0,2020-08-27 22:55:13.366000+00:00,0,0,red
1673673303429,"Rat Islands, Aleutian Islands, Alaska",reviewed,0,178,earthquake,3.4, Aleutian Islands,177.2015,51.3508,35.0,2023-01-14 05:15:03.429000+00:00,1,1,blue
1634629234990,"84 km N of San Antonio, Puerto Rico",reviewed,0,194,earthquake,3.55, Puerto Rico,-67.2483,19.2456,10.0,2021-10-19 07:40:34.990000+00:00,1,1,blue
1646753945647,"Izu Islands, Japan region",reviewed,0,298,earthquake,4.4, Japan region,141.9306,31.9676,10.0,2022-03-08 15:39:05.647000+00:00,0,0,red
1594862600653,"22 km N of Cibitoke, Burundi",reviewed,0,302,earthquake,4.4, Burundi,29.1019,-2.6865,10.0,2020-07-16 01:23:20.653000+00:00,0,0,red
1597124509051,"47 km SE of Xunchang, China",reviewed,0,326,earthquake,4.6, China,105.0933,28.1847,10.0,2020-08-11 05:41:49.051000+00:00,0,0,red
1687783979977,"Andaman Islands, India region",reviewed,0,340,earthquake,4.7, India region,92.7235,13.7408,10.0,2023-06-26 12:52:59.977000+00:00,0,0,red
1633814925795,"146 km SSE of San Jose Village, Northern Mariana Islands",reviewed,0,340,earthquake,4.7, Northern Mariana Islands,146.2241,13.7799,35.0,2021-10-09 21:28:45.795000+00:00,0,3,pink
1603541455386,"11 km ENE of Upper Dir, Pakistan",reviewed,0,298,earthquake,4.4, Pakistan,71.9924,35.2459,68.28,2020-10-24 12:10:55.386000+00:00,0,3,pink
1595899513910,"4 km S of Guánica, Puerto Rico",reviewed,0,146,earthquake,3.08, Puerto Rico,-66.9155,17.933,10.0,2020-07-28 01:25:13.910000+00:00,1,1,blue
1644786342571,"162 km S of Merizo Village, Guam",reviewed,0,271,earthquake,4.2, Guam,144.4347,11.8114,10.0,2022-02-13 21:05:42.571000+00:00,0,0,red
1654956699223,Mauritius - Reunion region,reviewed,0,401,earthquake,5.1,Mauritius - Reunion region,66.3313,-20.1489,10.0,2022-06-11 14:11:39.223000+00:00,2,2,green
1639795400180,"5 km E of P?hala, Hawaii",reviewed,0,146,earthquake,3.08, Hawaii,-155.428333333333,19.206,34.69,2021-12-18 02:43:20.180000+00:00,1,1,blue
1608212432025,"16 km SSW of Willow, Alaska",reviewed,0,196,earthquake,3.4, Alaska,-150.1795,61.6201,52.2,2020-12-17 13:40:32.025000+00:00,1,3,pink
1578793987960,"137 km ESE of Kimbe, Papua New Guinea",reviewed,0,271,earthquake,4.2, Papua New Guinea,151.1861,-6.2094,10.0,2020-01-12 01:53:07.960000+00:00,0,0,red
1677599799444,central Mediterranean Sea,reviewed,0,298,earthquake,4.4,central Mediterranean Sea,22.2039,35.9146,43.906,2023-02-28 15:56:39.444000+00:00,0,3,pink
1632090274070,"7 km E of Nescatunga, Oklahoma",reviewed,0,204,earthquake,3.61, Oklahoma,-98.065,36.75783333,7.8,2021-09-19 22:24:34.070000+00:00,1,1,blue
1627075040232,Mid-Indian Ridge,reviewed,0,369,earthquake,4.9,Mid-Indian Ridge,80.3728,-39.7604,10.0,2021-07-23 21:17:20.232000+00:00,2,2,green
1643456629020,Kermadec Islands region,reviewed,0,312,earthquake,4.5,Kermadec Islands region,-176.6764,-29.6121,10.0,2022-01-29 11:43:49.020000+00:00,0,0,red
1595771786642,"82 km NE of Diego de Almagro, Chile",reviewed,0,326,earthquake,4.6, Chile,-69.5844,-25.7516,35.0,2020-07-26 13:56:26.642000+00:00,0,3,pink
1655220620354,Northern Iran,reviewed,0,326,earthquake,4.6,Northern Iran,49.7757,36.6708,10.0,2022-06-14 15:30:20.354000+00:00,0,0,red
1689774014032,"71 km ENE of Minami-Sōma, Japan",reviewed,0,298,earthquake,4.4, Japan,141.7457,37.8292,49.159,2023-07-19 13:40:14.032000+00:00,0,3,pink
1593927245880,"106 km NNE of Tobelo, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,128.2619,2.6569,69.61,2020-07-05 05:34:05.880000+00:00,0,3,pink
1607974558558,Norwegian Sea,reviewed,0,518,earthquake,5.8,Norwegian Sea,0.742,72.2351,10.0,2020-12-14 19:35:58.558000+00:00,2,2,green
1638997921990,off the coast of Oregon,reviewed,0,259,earthquake,4.1,off the coast of Oregon,-129.0834,44.1496,10.0,2021-12-08 21:12:01.990000+00:00,0,0,red
1618677643421,Mariana Islands region,reviewed,0,312,earthquake,4.5,Mariana Islands region,145.6644,21.3325,10.0,2021-04-17 16:40:43.421000+00:00,0,0,red
1671616408120,"111 km N of Suárez, Puerto Rico",reviewed,0,199,earthquake,3.6, Puerto Rico,-65.8145,19.433,43.0,2022-12-21 09:53:28.120000+00:00,1,3,pink
1685788540433,"26 km SW of Urakawa, Japan",reviewed,0,385,earthquake,5.0, Japan,142.5738,41.978,61.61,2023-06-03 10:35:40.433000+00:00,2,3,pink
1628945465728,South Sandwich Islands region,reviewed,0,312,earthquake,4.5,South Sandwich Islands region,-25.1757,-58.1251,35.0,2021-08-14 12:51:05.728000+00:00,0,3,pink
1646933466082,"25 km NE of Norsup, Vanuatu",reviewed,0,259,earthquake,4.1, Vanuatu,167.5508,-15.8909,10.0,2022-03-10 17:31:06.082000+00:00,0,0,red
1584687957153,Owen Fracture Zone region,reviewed,0,369,earthquake,4.9,Owen Fracture Zone region,56.8547,14.1472,10.0,2020-03-20 07:05:57.153000+00:00,2,2,green
1596348450969,northern Mid-Atlantic Ridge,reviewed,0,326,earthquake,4.6,northern Mid-Atlantic Ridge,-46.1519,18.8958,10.0,2020-08-02 06:07:30.969000+00:00,0,0,red
1615704491997,Kermadec Islands region,reviewed,0,369,earthquake,4.9,Kermadec Islands region,-176.1103,-27.9968,10.0,2021-03-14 06:48:11.997000+00:00,2,2,green
1630080085286,"260 km SW of Waingapu, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,118.5605,-11.2976,10.0,2021-08-27 16:01:25.286000+00:00,0,0,red
1605619074859,"236 km NW of Nuku‘alofa, Tonga",reviewed,0,326,earthquake,4.6, Tonga,-176.6222,-19.4791,10.0,2020-11-17 13:17:54.859000+00:00,0,0,red
1612975941280,southeast of the Loyalty Islands,reviewed,0,369,earthquake,4.9,southeast of the Loyalty Islands,171.5346,-22.828,10.0,2021-02-10 16:52:21.280000+00:00,2,2,green
1604654224530,"153 km ENE of Hachinohe, Japan",reviewed,0,385,earthquake,5.0, Japan,143.2374,40.915,10.0,2020-11-06 09:17:04.530000+00:00,2,2,green
1632901571679,"26 km NE of Jalal-Abad, Kyrgyzstan",reviewed,0,312,earthquake,4.5, Kyrgyzstan,73.2421,41.0856,10.0,2021-09-29 07:46:11.679000+00:00,0,0,red
1616948847374,South Shetland Islands,reviewed,0,369,earthquake,4.9,South Shetland Islands,-58.5127,-62.359,10.0,2021-03-28 16:27:27.374000+00:00,2,2,green
1676270741705,"5 km WSW of Manutuke, New Zealand",reviewed,0,298,earthquake,4.4, New Zealand,177.8565,-38.7031,10.0,2023-02-13 06:45:41.705000+00:00,0,0,red
1598355664663,"4 km WSW of Estero Hondo, Dominican Republic",reviewed,0,298,earthquake,4.4, Dominican Republic,-71.2145,19.8119,10.0,2020-08-25 11:41:04.663000+00:00,0,0,red
1623978820990,"8 km ESE of Wao, Philippines",reviewed,0,284,earthquake,4.3, Philippines,124.7356,7.6462,10.0,2021-06-18 01:13:40.990000+00:00,0,0,red
1580421186548,"117 km SSW of Padang, Indonesia",reviewed,0,354,earthquake,4.8, Indonesia,99.9044,-1.9129,35.0,2020-01-30 21:53:06.548000+00:00,0,3,pink
1682002800526,"50 km SW of La Gomera, Guatemala",reviewed,0,354,earthquake,4.8, Guatemala,-91.3652,13.7375,57.34,2023-04-20 15:00:00.526000+00:00,0,3,pink
1646238024230,"1 km ESE of Guaynabo, Puerto Rico",reviewed,0,166,earthquake,3.28, Puerto Rico,-66.0946,18.3508,57.0,2022-03-02 16:20:24.230000+00:00,1,3,pink
